p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,ch,x,y,z
-6.204844152830724,-6.1664433450251295,-3.8845663437945603,-3.0865705819365026,-0.5047303996911765,-6.200705680331829,-5.9230407484357315,-3.1378049632664826,-1.5472509839596853,-2.813399874088617,-3.1865606728046174,-5.9234912803185225,-5.589097343863884,-1.405313609926381,-4.750985646886704,-5.0055046195028225,9,-2.04509997,-4.22459984,0.4339
-0.9809371430456864,-1.4973912916764682,-0.12662356317142454,-3.3388555685729386,-0.06884581812796853,-0.5805235668341666,-3.909081496220189,-4.14600215293536,-2.615045720969377,-3.0361271589151215,-0.6737057372181852,-1.2929242906896263,-3.7883837545217034,-4.205644217017728,-0.06435137769827293,-0.31288050148517144,22,-2.04500008,-4.2185998,0.4289
-1.587250708997999,-6.054454170381032,-0.3714388745736592,-0.7186742992811155,-6.186051526138968,-0.30168165759227605,-3.5416541423401924,-1.8978205825770615,-2.2392810731570876,-2.839031669461363,-2.109347856721527,-1.9027186612476115,-4.00878307269376,-5.67843952161725,-1.0191185637823423,-2.011561149335023,31,-2.04399991,-4.22219992,0.43430001
-1.828251226105941,-0.7136299545250928,-6.162488237257527,-3.904919021073489,-6.153477635937321,-0.8313110878309828,-4.109215799601898,-4.379791403999469,-3.450950124647804,-3.432094819490999,-2.4527413884135,-2.221111774867026,-4.320726700073834,-5.070705885686564,-0.5985957611922821,-0.7667839885310457,24,-2.04299998,-4.21740007,0.43270001
-4.273214654768054,-1.7269745697359085,-1.2067166123340307,-1.67798404250129,-5.403575299215994,-3.201594218413369,-3.197676818031475,-4.653214925467886,-4.4260826446481545,-5.9462896432452155,-4.412045441819828,-4.507655249653084,-0.9106354589537098,-2.5671671159992826,-3.1069401662279077,-3.057507822056653,3,-2.04209995,-4.22139978,0.43720001
-3.491125603916643,-3.0457942300238976,-1.94395470901895,-1.5160087061793313,-3.894595299488337,-1.1697914407206653,-4.164692888345428,-3.012303353265672,-0.6849918486096485,-5.395953685780427,-0.022849115363840156,-0.15722565177932069,-3.9153267571754142,-4.249981468827293,-4.278501781249091,-4.043832386889072,17,-2.04139996,-4.21990013,0.4386
-2.408696114828139,-0.9370494160112912,-0.9252940975840449,-5.329429642366968,-0.8004517915890403,-2.293143924584683,-4.797937850344702,-4.111369314936233,-4.043622192158438,-3.6415159794327536,-4.09905502507474,-3.0202471400971618,-4.329032151297717,-5.553518112330664,-1.5730325543109416,-1.5901177520152743,28,-2.0395,-4.22189999,0.4411
-3.5575846967062006,-0.1523766932657047,-0.6224661054925882,-5.3150909159761675,-1.9344679044469615,-3.4381946432726593,-5.052988399693923,-5.172109245313024,-4.954616012625749,-3.979767771478052,-4.713196656369391,-3.315497349736404,-3.6638029047694474,-6.240156031988363,-1.8440587292054715,-1.930896335383487,25,-2.04940009,-4.21360016,0.44389999
-1.7031680445240802,-1.788131327096714,-0.8391961463845892,-5.834807251305655,-2.5426456991101674,-5.966485260413144,-4.974322241474489,-0.2023560148963952,-5.712481111138075,-3.9328707910235465,-5.087479021549441,-5.243767244733405,-3.963584436349656,-5.392491298672063,-2.0803227991791644,-2.2162275246668663,17,-2.05430007,-4.20959997,0.4418
-1.7079928618797346,-2.6278134419057864,-5.534421963455934,-3.1538625457935705,-0.34616738245327383,-1.1708306790791525,-2.8229427676784695,-4.434290398186143,-3.212635683618281,-2.11919082983043,-2.8955967238831946,-1.2565958465944718,-1.479202921621848,-4.149434799959295,-6.005468438011839,-6.227258779981064,25,-2.05559993,-4.21190023,0.4427
-2.8483992004711354,-0.6616892574573754,-0.6719709581772353,-6.132055662563278,-1.7385918913095395,-6.104589957132127,-4.367190141307255,-1.0273574899372733,-4.761904857157937,-3.880377029638254,-4.235455785219671,-5.042146991615411,-3.7708388556501404,-4.964426040943337,-2.3450933338290234,-2.419311930881637,13,-2.05500007,-4.21199989,0.4413
-2.527954823675124,-5.272233845200894,-4.451170040071984,-2.7914994326455265,-5.199668320973608,-4.4752997085383655,-6.28057789000669,-4.4807707895373525,-3.0833634445091533,-6.138540744096154,-1.4707962043606386,-4.703653383808316,-6.096700784644316,-2.643477715242227,-4.195761945754668,-1.9986865570927677,32,-2.05439997,-4.21640015,0.43830001
-4.461965968266512,-0.974628572101988,-2.6192210790568957,-3.856320273131251,-2.196574597511308,-0.5109353147889024,-4.102229558243657,-2.714105254313459,-5.246368321020313,-5.231308116858685,-5.545676464774694,-0.7941367346688963,-5.023854513145267,-6.166518709303958,-1.3244933236248784,-2.990673801453113,10,-2.05189991,-4.2198,0.43419999
-0.552693121358736,-2.949123736203198,-2.4163234847161768,-0.40701585218646485,-4.540947019199827,-1.7583849166406225,-5.662409213271701,-4.811845425821936,-1.1320995441138777,-1.0312842311595887,-0.7474263924860338,-3.0032504030552047,-0.7858232933700862,-1.450977146209432,-3.3755301425011552,-4.78501610882585,8,-2.05240011,-4.21820021,0.4316
-2.4373175530186266,-0.0470216242984236,-4.936227342930248,-4.01254711345533,-0.7688971599145873,-5.337968883733957,-5.686601666518321,-5.142225246230659,-3.7051844517605943,-0.9780244323356158,-2.857248223915825,-5.517903805193598,-6.125265704890136,-3.4001997578888847,-5.326383755843789,-1.7537120724208357,35,-2.05340004,-4.21969986,0.43149999
-3.8142395387249692,-3.256360982842054,-0.9213136463201099,-0.18541179719558087,-3.5870935926700867,-2.749055314325517,-0.7987899035894444,-6.233513363991939,-6.012239668188691,-3.5957493586749933,-5.04106981296691,-0.8529974752946856,-2.3596449276397884,-4.872182599260725,-0.6160043712248893,-0.6230277619165037,27,-2.05110002,-4.21799994,0.42789999
-6.160318731703271,-4.540164660341034,-3.3184158896858538,-1.5336861218885502,-6.163366436519652,-3.2402676100429986,-0.14973356925519,-0.1610922573140101,-2.3637385590995805,-2.1476846898989947,-0.7101663028191609,-4.5663357830256075,-2.5156362811575477,-2.626317013666167,-4.169681565850773,-5.960478976010485,6,-2.05360007,-4.2184,0.42770001
-0.5538574403014849,-4.166913627903295,-3.627141548253565,-2.5310408808889022,-5.268210338045982,-2.31425195680837,-5.653264925813936,-6.215931704557377,-1.8756003186916956,-1.8734616305875562,-5.999640876401415,-3.9648419765287883,-1.7097262930106503,-2.1158054398232125,-3.6791595317301216,-5.203522861793672,7,-2.04990005,-4.21570015,0.42320001
-1.7086676613128304,-5.866955938915975,-4.534409280745464,-3.3053411845938996,-0.5895187380070865,-5.48117891993342,-3.262093565136709,-2.8342893399554114,-3.0524088061356665,-2.7610185857592597,-2.5948616388341392,-4.284375236111856,-5.419429968344062,-3.1234296423588503,-4.172338952080995,-4.050704088228667,31,-2.05100012,-4.21560001,0.4235
-1.8068667727076289,-6.181548336865404,-4.713271806622874,-3.6182508789490466,-0.9450569861254579,-5.926570201052861,-3.7902066386972137,-3.171259206261716,-3.2771917110767177,-2.8150891378039375,-2.741728385702011,-4.411735784083795,-5.343807787082511,-3.7620312460571768,-4.6433485111073765,-4.387000344365614,30,-2.0473001,-4.21700001,0.42340001
-1.436879053133623,-0.07491053857464891,-4.452794123278256,-3.5015346800034024,-1.0781765117052657,-0.27516831432985356,-3.6619154533560305,-3.2410345238143847,-2.85516864198609,-1.2628428309013486,-2.350167059451728,-3.8184670363790687,-5.190784390328801,-4.116871555383888,-5.076867869160559,-4.922037988923773,28,-2.05209994,-4.21729994,0.42750001
-2.5742752875139203,-5.33278226761432,-0.038911624816730495,-5.5460650377891625,-4.393254108290428,-1.674173217189761,-1.3851559199943395,-1.1578983476143847,-4.419511511672454,-2.7119474014625524,-0.9602898058565117,-3.331157924220115,-3.609188480257245,-5.486838889225361,-0.021534437491617098,-0.48466238906275194,21,-2.0474,-4.21560001,0.42399999
-4.848846925462656,-2.9560195401947738,-1.4466746202576761,-0.5352180775202342,-4.579949254757338,-4.446008218762628,-1.3173303154660516,-0.48695134244992744,-5.710708907775157,-5.4085663413409435,-5.904919874358676,-1.6599364360542666,-2.7428834373227637,-1.1690189422390347,-2.9442290731887546,-3.9289314218561984,26,-2.04920006,-4.21649981,0.42609999
-2.8361652065825176,-0.35715046892019586,-6.146705444087232,-5.442490426409801,-0.5643617078676186,-6.121967681392874,-2.0262900094947156,-3.8686898426975986,-4.449077225232244,-4.42938654380653,-2.968636699105602,-0.4467413702472385,-4.879106156665586,-4.2477517685798745,-5.589887704113977,-1.751655645497948,8,-2.04769993,-4.2111001,0.4224
-1.6326589371742912,-6.1615163176885375,-4.552284748148288,-4.725708056072474,-0.14113646614464415,-1.3354622932125508,-2.1048056576570175,-3.06237529659132,-3.7967256604254658,-3.1911887082638515,-2.6847386072746886,-5.950868341112155,-5.462781880966126,-3.895412047110412,-4.309883601976644,-0.8227222494376107,4,-2.04590011,-4.2118001,0.42539999
-0.9353059785161761,-6.255235795365699,-5.431215968758101,-4.254755959038583,-4.041424841685462,-5.727652333147439,-5.6170039338104445,-4.759452423614228,-4.005308396672852,-3.509180812183274,-2.0675497030096324,-1.9373785402626353,-2.443355407158137,-5.318456383254393,-0.2066036028508833,-6.235976518274963,14,-2.05159998,-4.21680021,0.42429999
-2.277742893065316,-2.1415252401339018,-2.0602208726744173,-0.4925199739751136,-4.142334610762326,-4.043137073704848,-5.371193362596493,-6.025609427318933,-6.16696257080136,-5.455883280762627,-6.260820059999688,-3.5939091182474314,-5.721828055140229,-0.6006171065796408,-1.3881161956621213,-2.7500381813629353,32,-2.04550004,-4.20919991,0.42519999
-2.9171692618222664,-3.2285254217410717,-3.988370247489506,-1.1925601885890273,-5.191079857772166,-5.0178797677477505,-2.886512321789006,-2.4790171774227545,-4.170654982273632,-1.9826836730809987,-0.5923911205944989,-2.952555640417657,-3.7228589020987783,-6.003112347987695,-1.5062811226441184,-4.7407201255320786,21,-2.04500008,-4.21019983,0.4298
-1.5011996453409857,-5.884664122163365,-4.724192821022685,-4.690045339850066,-0.3295456136518595,-1.1345860344886276,-1.7640446563358836,-2.8271478760854833,-3.4544136593339942,-2.5165548266438833,-2.3522286165650073,-3.950503783656032,-4.5060446160604215,-3.6240253911512497,-3.880730851634013,-0.6783115826972477,4,-2.04559994,-4.20730019,0.4296
-2.4140668169321486,-2.8624716182169863,-2.9845713725663856,-0.9059196498608841,-5.255500459498435,-3.596357753912173,-2.2589607387642516,-1.1171363280452837,-4.48736058697272,-1.0613940890927154,-0.6509286405929302,-2.784409065777595,-4.396265642327485,-0.865855029320926,-2.0598567129107046,-3.9368426072637988,22,-2.04649997,-4.20940018,0.43560001
-5.836813040171926,-0.589984264072779,-0.5003681900632415,-4.688174441273164,-3.3468707088912453,-1.488878876906199,-0.8979731642755411,-6.051949984918004,-3.4791976602124137,-0.29373301352995185,-5.476541835964547,-1.380755712796116,-2.4824064615041266,-5.22746461470814,-6.1783618417547,-1.8113812499539108,22,-2.04900002,-4.21169996,0.43709999
-3.5187665424855794,-2.2330212713704256,-0.3187015634740131,-6.03721235391583,-2.0997761139291953,-2.598331177195689,-3.208388324782362,-5.735043142741027,-5.618146795573743,-4.109314930155449,-3.936208256743434,-4.706625053908411,-5.759601481159223,-5.190843561276104,-4.8012125007801245,-2.71701136120026,5,-2.04949999,-4.21049976,0.4402
-1.0147976874871603,-3.1106622093066143,-3.196113136809302,-0.719343232486473,-5.860378044453306,-3.711074817670628,-2.7627225807224676,-1.641263162856312,-1.0965756801092397,-1.7753550781921916,-1.0330616877976695,-3.999638338705239,-1.5805291999350786,-1.9973835920425245,-3.301112190824533,-4.112706154579342,23,-2.05010009,-4.21400023,0.44069999
-5.518286246234929,-4.7772333687472575,-3.332904102566637,-3.210059043964238,-1.9764942975318718,-1.2815224859191758,-5.272315617400366,-0.6012527870646096,-2.4691550958100876,-3.1681576746651245,-4.752045327058568,-0.6979066161466889,-1.3775238061889183,-3.7169696880996668,-4.660526955506917,-4.755935112593825,10,-2.05229998,-4.21360016,0.44310001
-1.2390750910828743,-6.164584460709641,-4.943652240232847,-4.064228520747825,-1.0612927324779875,-1.2350402087506467,-3.5982939642370937,-3.5164422121578767,-3.492998363157561,-3.2561331053570797,-5.222724107269613,-0.024296408463662544,-1.7556743596932343,-4.291774742376084,-4.971917557786803,-0.0023637341944144907,29,-2.0546999,-4.20559978,0.44279999
-1.8605785848365777,-4.258534068595175,-4.596160839855781,-2.0567217031200897,-0.4319161677702823,-5.20766290021345,-3.250606055321647,-2.1286690032556734,-1.9861424799094962,-2.5066391141257327,-2.08411383680388,-5.094241088807159,-2.1933103077082663,-3.3120899341988377,-4.647349292119088,-5.4897004330798325,23,-2.05850005,-4.20690012,0.4402
-3.115437510216818,-1.8260864159032195,-0.524647520389026,-6.166589099661824,-3.3851605828411238,-3.0657081927216225,-5.941704709074173,-6.114371375419488,-5.965584072393021,-5.81852345373882,-1.096204034798511,-2.6331075603327463,-5.130826760704501,-0.3869638790117591,-1.3248728442957045,-2.302620559146405,30,-2.0690999,-4.20830011,0.4404
-0.2732078568563949,-4.37126905298048,-4.047383219739594,-2.5203523739826466,-5.937251635503635,-6.012508134578745,-2.621675835487139,-2.068929393781609,-1.7685909011357808,-1.9839443042101976,-1.1458748300771688,-5.2052209975595645,-2.2166353826104057,-2.7362595346104257,-4.0467689744346345,-4.753190309392082,26,-2.06159997,-4.21869993,0.4355
-2.9246877579363257,-1.2738196254912495,-0.3310967779935119,-0.021219155934083744,-1.9591887868169096,-2.752364769755914,-3.8656299664747067,-4.691618645500036,-5.0972900601549185,-4.780211494170814,-4.438707469401876,-5.987878327534332,-3.584888523085148,-5.648815182422624,-6.113262715532361,-2.08354117691983,3,-2.06270003,-4.2191,0.42649999
-2.4680811128380284,-0.8971680065270249,-6.271398501828319,-5.174480832000157,-2.3855279454636644,-2.0194667061035005,-4.846190365212202,-4.639255727889825,-4.463147882443394,-4.241953534639052,-1.1268878582962003,-1.3680570890740569,-4.324196093389162,-5.3809113345819455,-0.14492965777494504,-1.0011643500905656,28,-2.06209993,-4.21990013,0.42730001
-5.258295060839345,-4.477416954498501,-2.260103345388776,-2.1586580166595404,-5.93945944266229,-5.904251985568138,-1.6680683518922947,-2.1477644476888074,-2.0024314473729987,-1.9187567403681527,-3.430016884405653,-5.627576347359678,-3.3117309024772865,-2.744356104098358,-3.2587033646480776,-4.584297010490843,31,-2.06100011,-4.22049999,0.4267
-2.257059738915693,-1.5074276028716653,-2.947128091858925,-2.6737248808461516,-2.2475168551331635,-0.5542357956732928,-4.092510367043573,-4.10564675459873,-3.2088030770577305,-1.6077337989730864,-0.5484787090391379,-0.09930776650811168,-0.5867635438971668,-3.795343015729614,-5.975890402681472,-0.9530526748588386,15,-2.06019998,-4.22049999,0.42820001
-4.239927911771716,-4.062646720807116,-4.274638093227569,-1.6479036865593777,-0.15778676557805227,-3.1837030192720235,-3.703200522095642,-2.0041338573139953,-0.4212145649036074,-2.123204322871615,-1.8327493461191935,-5.793097319342287,-5.966871963422456,-2.0435964985275206,-3.009184096339361,-5.2531836898089,21,-2.05900002,-4.22109985,0.426
-3.6159019892277264,-2.5314351471066416,-1.242186393269547,-0.38091626832103387,-4.006650608482978,-3.5740782440437258,-0.08109689881052873,-0.2565370281657593,-0.09066116553305648,-6.071742729098233,-1.9664788322992663,-3.539385205070758,-2.6012066684469737,-0.9711615339157902,-1.6067611459282425,-2.736516635518697,30,-2.06089997,-4.22179985,0.4253
-2.4608172934908126,-1.6582889984785467,-5.967659615129149,-5.16991598751321,-1.3278031688069518,-1.7126946518728445,-1.628432410797373,-4.837639248877942,-4.572267483920044,-3.128682097753682,-2.9040525446754017,-2.894859024163644,-4.596005252113898,-4.5447754839540835,-3.590725185528875,-1.5957781935927358,5,-2.05870008,-4.23080015,0.42899999
-1.5770150337920157,-0.25458459189466964,-5.520299768622449,-5.08051720600759,-1.0510252709568704,-1.592623095095135,-4.499195922438453,-3.750110111217886,-3.708610689036604,-3.659177450900188,-3.082795657525878,-4.387633058879935,-3.2765736322669667,-4.686131140470252,-5.00259670188489,-1.2067854366805584,1,-2.06150007,-4.22510004,0.43200001
-5.646488834881467,-5.400136358727149,-1.4187347354582265,-2.4609264448436576,-6.181104479748512,-0.13837328956071104,-2.78047299842644,-4.230528614770385,-3.9962869626398714,-4.577419099355822,-0.07379582219474656,-1.3341168596440482,-5.487690396127995,-4.063668117054007,-3.072760080842592,-6.280180216933147,35,-2.05550003,-4.22580004,0.42660001
-3.395789868049029,-2.997594206521839,-4.827522882052863,-4.656109510135359,-4.328323608291846,-2.4126314389725607,-5.70760880205728,-5.937539379244534,-5.290421294016596,-2.46420651605861,-1.8666063263375463,-1.7196207218070114,-2.7256104912784167,-5.980013501502661,-0.7771155779462973,-2.4014647232123103,16,-2.06010008,-4.22580004,0.43430001
-1.4267901084217023,-0.7682729183020882,-5.161599691289675,-4.338849883933911,-4.5639085844250005,-2.420927647461859,-1.3006329816130915,-3.562484977811472,-4.354914165612328,-5.561427023128395,-0.6442453964909092,-2.9539699544077394,-3.559326389270602,-4.471485700442351,-0.11727149330086206,-0.2917574400950116,9,-2.05800009,-4.22300005,0.43099999
-2.9480834880466027,-2.8841034249547377,-4.330341084301772,-4.169810229519074,-4.20578436636837,-1.9391052749074547,-5.1000081175677465,-4.94883550067528,-4.030382572279564,-2.347264243949766,-1.4589206567196271,-0.9727885859569909,-1.7580367993686217,-5.049993040362267,-0.05966161250720603,-1.317711300425966,15,-2.05550003,-4.22109985,0.42860001
-5.331580774969616,-4.0794393485934,-3.173934246162542,-2.8179443663304298,-4.860261395596638,-5.600406921845398,-1.6452095947567642,-1.2899700299935901,-1.3429743783580577,-1.2450539937106129,-0.6463015433769428,-2.078331236289756,-0.9830767590578091,-2.3084279153222482,-2.667328755738872,-5.054170425519651,1,-2.0546,-4.21990013,0.4267
-4.972014644327459,-4.67389523765479,-1.25482461656836,-0.09416779331184699,-4.643631314579238,-3.437976743790365,-1.5991612796360997,-3.6252723526170954,-3.243707847547334,-3.424648147055933,-4.552191259269463,-6.2120969685678205,-4.875082640001679,-2.9274671495782485,-2.3172727747870496,-5.675307356222717,36,-2.05100012,-4.22200012,0.4305
-1.1930038975885395,-0.16074719080187094,-2.4904725127276954,-1.6987082782713792,-1.0252237155853408,-5.919015526672375,-2.9103571431188584,-3.0538035286328906,-2.068208426803686,-0.45268796464050354,-5.5578161537037545,-5.277025670272046,-6.283002867707566,-3.1297698730055075,-4.618210645430143,-5.8145272510206425,15,-2.05040002,-4.21659994,0.42860001
-1.1496394800614347,-1.368389792976643,-3.2644322409983566,-2.6906616211948062,-1.7307773069006842,-0.4529423641876704,-5.26207920261534,-0.7881632911702496,-0.3199348640485198,-0.7573097114109402,-1.5955270670370751,-3.313635238866162,-1.3632913014361918,-0.12779176263875058,-4.496493494801783,-2.58617904107685,36,-2.05100012,-4.22679996,0.43340001
-5.248256243507022,-4.275806624014056,-2.4963152209184543,-1.6184914423737595,-0.7461219658450631,-4.830579471932076,-3.0190641037293915,-2.662123010130877,-1.9106450583356036,-1.447940833663992,-6.077722448053834,-5.507319413880481,-6.1162646261931926,-2.799787748269857,-4.482959937002185,-5.325316121616929,13,-2.04620004,-4.21570015,0.43380001
-1.0158645235590313,-5.937221762965372,-4.9804157678161864,-4.52581109077261,-0.4237835469290374,-0.7052310766339716,-3.69412145866432,-2.9101186834558135,-3.0970626673904675,-2.795868612244675,-2.1595267126147064,-4.331279089051321,-2.9145646877306888,-4.12756696012368,-4.706270469439406,-0.4538710886000352,1,-2.0460999,-4.21700001,0.43619999
-1.1241447459949327,-0.4890142172679539,-1.9502858494004585,-2.678141417519214,-1.7675532437023094,-1.5181569799315398,-4.564251418618319,-5.472024721394483,-5.2747156440090635,-6.137873749071467,-0.36855172087033594,-2.6507742998257413,-0.5535378199263796,-5.579734893231787,-5.334987448392887,-1.5042133089502627,34,-2.04839993,-4.21850014,0.4391
-2.4349349142266092,-1.300462306243773,-5.913689172275452,-4.787233979469487,-0.1328080852695379,-1.5102683576088438,-2.166603043509909,-4.625350910092486,-4.8025590718338265,-1.6846254462965788,-1.8672518054410006,-2.045470385875433,-4.325266404152096,-5.509457231961292,-1.288153537359726,-1.5854118340821728,7,-2.05270004,-4.21519995,0.43959999
-2.3009334281865037,-1.2139604795253405,-5.403024709776766,-4.93746968414656,-1.0506886903835877,-1.7617710001753721,-2.5120844058550844,-4.626998615033877,-4.6617556192561835,-2.947775396554448,-2.7008916740221025,-3.252807410705117,-4.487561338835981,-4.788994499121316,-2.1704326981214166,-1.7968554607809466,5,-2.05870008,-4.21420002,0.44240001
-5.404717665165553,-3.851713388802022,-2.3464219284230836,-1.3283753899202857,-5.981175926620388,-4.197961412037088,-2.772829992740668,-2.3636061925925063,-1.5023838772901357,-0.6733854509603674,-5.789064053397411,-4.56566758889857,-5.595760992122351,-2.287587430418938,-3.59375721714283,-4.597644972313027,13,-2.05629992,-4.21619987,0.44060001
-0.4702162774847132,-5.501356275004213,-4.459533449420968,-3.936169350510358,-0.17452778278791925,-0.7821829464710888,-1.923311823665422,-2.455651128964142,-2.9541303111186963,-2.6131238119329367,-1.983742683245218,-5.553836429113986,-1.8386697030631751,-3.576402648793092,-4.129040573612034,-0.1530991255259906,3,-2.05890012,-4.21439981,0.44049999
-4.798723991053507,-3.0551366273231935,-1.6472031347731342,-3.9726379027685326,-4.510060451622223,-2.542117213216862,-0.6220020326407081,-6.27985407731412,-0.1513486090043017,-2.1730694969952538,-2.17290900258795,-2.1294031859285525,-2.786057035180015,-1.6080041464114387,-2.9774327311443614,-3.425422323574388,19,-2.05669999,-4.21350002,0.43709999
-1.4253031117449453,-0.3615141062125531,-4.98281650383962,-3.567724641823993,-2.911535289928331,-0.8580108935141553,-5.745798318792339,-5.4421389022468745,-4.209725715207682,-3.7677545229187075,-1.4498582591617506,-1.131676030824032,-2.2901030660549573,-5.2701603691330945,-0.42040669182901524,-1.3416229752306883,13,-2.06209993,-4.22049999,0.4357
-4.978504519670331,-1.0609208181245862,-0.75408959706294,-0.6732018501149639,-3.4988521663649763,-6.089203327622478,-0.26601781506426647,-5.876665322307211,-5.324682148378045,-5.581838836905668,-5.865478324899108,-1.1813052402523354,-3.9907239068113824,-0.030395533010945996,-0.8770071339071492,-2.3013247814877076,24,-2.05909991,-4.2185998,0.433
-3.9325392597122075,-2.7748838206447815,-1.4355564354389543,-6.0815443629767465,-4.827792496624447,-3.131524140138346,-3.9234231838075786,-5.840941890344688,-6.179963659127523,-4.372823747029443,-3.8051469113975003,-3.09246473038106,-5.8342037581071935,-0.3942722142317052,-3.271080356795629,-3.40353216022298,7,-2.06049991,-4.21369982,0.43200001
-4.168495810359239,-2.6021485342320823,-1.6680488600527212,-4.6402960011418415,-4.689494272307321,-3.212434070876931,-1.9223422202901261,-0.5062717821431733,-5.918699327697745,-4.849911553055136,-3.209922422265585,-2.6670478186824624,-3.67377062816702,-1.6735324880064866,-2.722700824185509,-3.615681806172468,15,-2.05349994,-4.21649981,0.42789999
-3.931075321192111,-0.4360573009965094,-6.13230642953237,-6.22441898412464,-2.6768724038213065,-5.68298887910256,-0.01556575689701134,-5.486273075378918,-4.659842366800149,-5.298329461470033,-5.658828948664251,-1.082506795040338,-4.23283826535021,-6.049755139851307,-0.34943415722739957,-2.4127698549416827,24,-2.05890012,-4.21560001,0.42879999
-4.232338213880077,-2.8754885787090103,-2.636661174051472,-3.2025679680338506,-4.151185822523338,-2.9013279626429735,-1.9346397170860001,-4.849490712061147,-5.726168249642626,-1.372151889946835,-1.9040507569140388,-0.9160421906785103,-2.4577480380433485,-2.3801938294679204,-3.2342167762787426,-0.8645012942687558,18,-2.0532999,-4.21869993,0.42640001
-1.6330632748052452,-2.214427834215794,-1.781906528616176,-2.4518668452559,-4.145906216283954,-2.476539902809151,-2.2183442185911275,-5.089485522052193,-6.081009216201181,-3.7192091356844657,-2.554554413714733,-1.3509410025825304,-1.8766152264585045,-2.143217402174386,-2.6304435521683303,-6.1362282136262785,18,-2.05710006,-4.21729994,0.4278
-4.4347278092814975,-2.529358817865141,-2.1488067950175918,-2.113915108024777,-2.676437597372214,-6.0714023167856155,-1.6268706581534786,-5.327364875100727,-4.872954076623941,-2.7947174879250625,-0.5933541632642871,-1.649770733438153,-5.6614848926246,-0.5971578008817247,-0.7741793949124727,-4.738374646136229,28,-2.05310011,-4.21990013,0.42460001
-2.478886773430819,-2.3069376377251416,-1.2984798661895365,-5.734975309409066,-3.9944263483133184,-2.636197523192422,-1.7680520829538366,-0.815131282486945,-6.173171213944954,-4.872102531400259,-3.730757463420126,-2.711580230824943,-2.9918967647908232,-1.5848128184217813,-2.501256831915221,-5.334920896648661,12,-2.05599999,-4.2191,0.42649999
-3.0958087006605233,-0.8545985615518035,-4.119571830946619,-3.558043152524652,-1.7522129287443846,-0.9216558422063059,-5.069020992735695,-3.34247954949479,-1.8926435417905623,-2.2598844075535567,-3.0254780694323458,-5.946203643846751,-2.6750792561819665,-2.000408841031266,-1.9181304831196222,-3.498475420558478,35,-2.05110002,-4.21939993,0.42539999
-2.1899234301184443,-1.6657884416198598,-1.0148963561221613,-5.7060320069046995,-3.791433623689528,-1.6642404168952893,-1.3758511849058834,-2.817183794730745,-4.247729773063639,-1.9293735953487499,-1.9369576192639784,-0.8518022608901035,-5.957230122366354,-5.062710841424014,-3.529744319940278,-5.8202093357425575,4,-2.06100011,-4.22160006,0.4289
-4.3652573827927235,-4.123396009412588,-3.460110549123744,-0.2886095196188272,-5.464310945861001,-4.261077058208151,-4.229988052618992,-1.744739340015336,-1.4570240979799394,-0.6917350330543997,-5.03425253591675,-4.006210148438605,-4.779043787585977,-3.062538026647431,-3.922433790388503,-4.665357808815408,14,-2.05809999,-4.2249999,0.42269999
-3.2041046190261326,-3.4480663327190157,-2.041976923131159,-1.922294809927127,-2.353814683400259,-0.2159594473619677,-3.5867732338263707,-1.4772458239186932,-6.166608755133353,-0.27431952178304186,-1.106027274736185,-5.626605680652133,-4.829001648576494,-0.38392357805963684,-0.9048072334792607,-2.7060977254760914,31,-2.0631001,-4.22279978,0.4298
-1.266327667873263,-1.3834607021713055,-0.3822296986045135,-4.91050886331575,-3.3797872789918344,-1.9431880690717236,-1.875723679383924,-5.292964795739735,-4.651932729568898,-4.052554626013929,-5.007126514922504,-0.8590746735206451,-2.668302572820636,-3.9064966815598225,-1.4583072111896698,-1.3262453226279973,8,-2.05990005,-4.21759987,0.42289999
-2.1175354211423425,-2.3810690720615426,-1.5380117423428565,-5.323960245100054,-3.8358093466012093,-2.366994644484471,-1.1661849310174048,-0.2797621797814571,-6.009670013162307,-5.646796135081587,-1.8718132248259067,-2.077096443477238,-3.1502507957069525,-0.08098372534394827,-1.8698764670991253,-3.306201571722255,13,-2.06509995,-4.22429991,0.4271
-5.541341860246327,-6.245789975054269,-5.879848706823179,-5.7742123161780725,-1.2994041830452119,-0.31032435170881456,-1.4554985330494503,-1.2925109992661916,-3.7093513061994585,-2.919604553181685,-5.289662415405594,-5.188245409003493,-0.2580448355258902,-0.42643092644506453,-5.731649619064992,-5.516994454714855,18,-2.06299996,-4.21689987,0.4242
-4.379500297169663,-5.178238494067074,-5.057829285396764,-5.0549165530646185,-6.211033655841632,-4.94377825992774,-5.281471874843142,-5.186453806342065,-2.177240747301745,-5.945405459134101,-3.7787507097133997,-3.2674927012906494,-5.203243968680468,-5.34499119563948,-4.694342437492935,-4.362836916999996,18,-2.06410003,-4.22259998,0.4285
-0.5535183521625129,-0.6343733689292321,-0.17338605793974438,-2.2775803586252437,-1.6958311634205785,-0.5801017116034117,-1.4621029647846342,-4.1089681918988745,-4.005473526908531,-3.3537754796803796,-5.518957124291866,-6.117439950314392,-1.3343907048678503,-4.003116873657177,-6.0233605209055305,-0.40208962297672457,15,-2.06419992,-4.2198,0.42950001
